#1.N 2.ctlg 3.ctlg_eps 4.ctlg_perm 5.K 6.alpha0 7.alpha_eps 8.req_eps 9.R_perm 10.hit_opt% 11.hit_unif% 12.improvement%
8 100000 0.4 2 1e+03 0.7 0.2 0.2 2 21.5486 21.4737 0.07486
8 100000 0.4 2 1e+04 0.7 0.2 0.2 2 46.8221 46.7151 0.106958
8 100000 0.4 2 1e+01 0.7 0.2 0.4 1 4.11589 3.02776 1.08813
8 100000 0.4 2 1e+02 0.7 0.2 0.4 1 11.9016 10.5235 1.37815
8 100000 0.4 2 1e+03 0.7 0.2 0.4 1 26.3744 25.083 1.29146
8 100000 0.4 2 1e+04 0.7 0.2 0.4 1 52.503 51.5645 0.938481
8 100000 0.4 2 1e+01 0.7 0.2 0.4 2 2.3725 2.07789 0.294608
8 100000 0.4 2 1e+02 0.7 0.2 0.4 2 8.12651 8.03849 0.0880211
8 100000 0.4 2 1e+03 0.7 0.2 0.4 2 20.2926 20.2706 0.0219854
8 100000 0.4 2 1e+04 0.7 0.2 0.4 2 45.6637 45.0987 0.565047
8 100000 0.4 2 1e+01 0.7 0.2 0 1 3.18486 2.58173 0.603136
8 100000 0.4 2 1e+02 0.7 0.2 0 1 9.85882 9.32621 0.532609
8 100000 0.4 2 1e+03 0.7 0.2 0 1 22.9944 22.6768 0.317645
8 100000 0.4 2 1e+04 0.7 0.2 0 1 48.3547 48.3316 0.023079
8 100000 0.4 2 1e+01 0.7 0.2 0 2 3.18486 2.65679 0.528066
8 100000 0.4 2 1e+02 0.7 0.2 0 2 9.85882 9.3045 0.554322
8 100000 0.4 2 1e+03 0.7 0.2 0 2 22.9944 22.6768 0.317645
8 100000 0.4 2 1e+04 0.7 0.2 0 2 48.3547 48.3316 0.023079
8 100000 0.4 2 1e+01 0.7 0.4 0.2 1 6.01005 4.31928 1.69077
8 100000 0.4 2 1e+02 0.7 0.4 0.2 1 14.8186 12.8412 1.97747
8 100000 0.4 2 1e+03 0.7 0.4 0.2 1 28.5334 27.3366 1.19673
8 100000 0.4 2 1e+04 0.7 0.4 0.2 1 51.7724 51.5144 0.258007
8 100000 0.4 2 1e+01 0.7 0.4 0.2 2 4.395 3.43734 0.957664
8 100000 0.4 2 1e+02 0.7 0.4 0.2 2 11.4307 10.4918 0.938889
8 100000 0.4 2 1e+03 0.7 0.4 0.2 2 23.4665 23.0897 0.376806
8 100000 0.4 2 1e+04 0.7 0.4 0.2 2 46.6802 46.3932 0.287004
8 100000 0.4 2 1e+01 0.7 0.4 0.4 1 6.84252 4.91597 1.92655
8 100000 0.4 2 1e+02 0.7 0.4 0.4 1 16.5703 14.1212 2.44913
8 100000 0.4 2 1e+03 0.7 0.4 0.4 1 31.2278 29.4601 1.76774
8 100000 0.4 2 1e+04 0.7 0.4 0.4 1 54.7886 54.075 0.713644
8 100000 0.4 2 1e+01 0.7 0.4 0.4 2 3.58747 2.82736 0.760114
8 100000 0.4 2 1e+02 0.7 0.4 0.4 2 9.82292 9.25163 0.571293
8 100000 0.4 2 1e+03 0.7 0.4 0.4 2 21.1405 20.9662 0.174264
8 100000 0.4 2 1e+04 0.7 0.4 0.4 2 44.6158 43.8326 0.783232
8 100000 0.4 2 1e+01 0.7 0.4 0 1 5.20252 3.65849 1.54403
8 100000 0.4 2 1e+02 0.7 0.4 0 1 13.1024 11.6349 1.46749
8 100000 0.4 2 1e+03 0.7 0.4 0 1 25.9394 25.2132 0.72627
8 100000 0.4 2 1e+04 0.7 0.4 0 1 49.0678 48.9538 0.114043
8 100000 0.4 2 1e+01 0.7 0.4 0 2 5.20252 3.23778 1.96474
8 100000 0.4 2 1e+02 0.7 0.4 0 2 13.1024 11.7599 1.34247
8 100000 0.4 2 1e+03 0.7 0.4 0 2 25.9394 25.2132 0.72627
8 100000 0.4 2 1e+04 0.7 0.4 0 2 49.0678 48.9538 0.114043
8 100000 0.4 2 1e+01 0.7 0 0.2 1 2.29682 2.22777 0.0690501
8 100000 0.4 2 1e+02 0.7 0 0.2 1 8.5875 8.43209 0.155415
8 100000 0.4 2 1e+03 0.7 0 0.2 1 22.1319 21.8563 0.275563
8 100000 0.4 2 1e+04 0.7 0 0.2 1 49.3887 48.8394 0.549235
8 100000 0.4 2 1e+01 0.7 0 0.2 2 2.17541 2.15088 0.0245297
8 100000 0.4 2 1e+02 0.7 0 0.2 2 8.26382 8.25939 0.00443373
8 100000 0.4 2 1e+03 0.7 0 0.2 2 21.3759 21.3638 0.0121033
8 100000 0.4 2 1e+04 0.7 0 0.2 2 47.763 47.7389 0.0241429
8 100000 0.4 2 1e+01 0.7 0 0.4 1 2.45126 2.26652 0.184736
8 100000 0.4 2 1e+02 0.7 0 0.4 1 8.898 8.58109 0.316913
8 100000 0.4 2 1e+03 0.7 0 0.4 1 22.8026 22.1026 0.700001
8 100000 0.4 2 1e+04 0.7 0 0.4 1 50.7849 49.3897 1.39519
8 100000 0.4 2 1e+01 0.7 0 0.4 2 2.19854 2.06282 0.135716
8 100000 0.4 2 1e+02 0.7 0 0.4 2 8.25784 8.17441 0.0834324
8 100000 0.4 2 1e+03 0.7 0 0.4 2 21.3057 21.1176 0.188111
8 100000 0.4 2 1e+04 0.7 0 0.4 2 47.5635 47.1886 0.374928
8 100000 0.4 2 1e+01 0.7 0 0 1 2.21882 2.16935 0.049472
8 100000 0.4 2 1e+02 0.7 0 0 1 8.3752 8.33896 0.0362342
8 100000 0.4 2 1e+03 0.7 0 0 1 21.6545 21.6101 0.0444558
8 100000 0.4 2 1e+04 0.7 0 0 1 48.3778 48.2892 0.0886287
8 100000 0.4 2 1e+01 0.7 0 0 2 2.21882 2.18834 0.0304836
8 100000 0.4 2 1e+02 0.7 0 0 2 8.3752 8.33912 0.0360745
8 100000 0.4 2 1e+03 0.7 0 0 2 21.6545 21.6101 0.0444558
8 100000 0.4 2 1e+04 0.7 0 0 2 48.3778 48.2892 0.0886287
8 100000 0.4 2 1e+01 1 0.2 0.2 1 15.1532 13.026 2.12718
8 100000 0.4 2 1e+02 1 0.2 0.2 1 34.9424 34.1863 0.75605
8 100000 0.4 2 1e+03 1 0.2 0.2 1 55.7854 55.7006 0.0847789
8 100000 0.4 2 1e+04 1 0.2 0.2 1 76.9902 76.8259 0.1643
8 100000 0.4 2 1e+01 1 0.2 0.2 2 12.2284 11.7523 0.476086
8 100000 0.4 2 1e+02 1 0.2 0.2 2 30.6775 30.52 0.157471
8 100000 0.4 2 1e+03 1 0.2 0.2 2 51.4894 51.3751 0.114329
8 100000 0.4 2 1e+04 1 0.2 0.2 2 74.3119 73.4122 0.899663
8 100000 0.4 2 1e+01 1 0.2 0.4 1 16.8081 13.9848 2.82338
8 100000 0.4 2 1e+02 1 0.2 0.4 1 37.2835 35.9525 1.33095
8 100000 0.4 2 1e+03 1 0.2 0.4 1 58.1652 57.8634 0.301837
8 100000 0.4 2 1e+04 1 0.2 0.4 1 78.5859 78.5328 0.0531763
8 100000 0.4 2 1e+01 1 0.2 0.4 2 10.9219 10.24 0.681946
8 100000 0.4 2 1e+02 1 0.2 0.4 2 28.7718 28.6842 0.0875957
8 100000 0.4 2 1e+03 1 0.2 0.4 2 49.5731 49.2123 0.360775
8 100000 0.4 2 1e+04 1 0.2 0.4 2 73.206 71.7054 1.50058
8 100000 0.4 2 1e+01 1 0.2 0 1 13.6343 12.3565 1.27776
8 100000 0.4 2 1e+02 1 0.2 0 1 32.7389 32.4052 0.333667
8 100000 0.4 2 1e+03 1 0.2 0 1 53.5617 53.5378 0.0238434
8 100000 0.4 2 1e+04 1 0.2 0 1 75.5713 75.1191 0.45224
8 100000 0.4 2 1e+01 1 0.2 0 2 13.6343 12.16 1.4743
8 100000 0.4 2 1e+02 1 0.2 0 2 32.7389 32.4513 0.287567
8 100000 0.4 2 1e+03 1 0.2 0 2 53.5617 53.5378 0.0238434
8 100000 0.4 2 1e+04 1 0.2 0 2 75.5713 75.1191 0.45224
8 100000 0.4 2 1e+01 1 0.4 0.2 1 20.3438 16.1471 4.19667
8 100000 0.4 2 1e+02 1 0.4 0.2 1 39.2595 37.8755 1.38404
8 100000 0.4 2 1e+03 1 0.4 0.2 1 56.5965 56.325 0.271443
8 100000 0.4 2 1e+04 1 0.4 0.2 1 75.4001 74.5082 0.891977
8 100000 0.4 2 1e+01 1 0.4 0.2 2 15.6149 12.9882 2.62671
8 100000 0.4 2 1e+02 1 0.4 0.2 2 32.2732 31.5557 0.717495
8 100000 0.4 2 1e+03 1 0.4 0.2 2 49.4633 49.1805 0.282806
8 100000 0.4 2 1e+04 1 0.4 0.2 2 70.8176 68.7903 2.02733
8 100000 0.4 2 1e+01 1 0.4 0.4 1 22.7405 16.681 6.0595
8 100000 0.4 2 1e+02 1 0.4 0.4 1 42.8803 40.8186 2.06177
8 100000 0.4 2 1e+03 1 0.4 0.4 1 60.33 59.8973 0.432709
8 100000 0.4 2 1e+04 1 0.4 0.4 1 77.9251 77.3671 0.558036
8 100000 0.4 2 1e+01 1 0.4 0.4 2 13.3661 11.5651 1.80097
8 100000 0.4 2 1e+02 1 0.4 0.4 2 28.927 28.4 0.526947
8 100000 0.4 2 1e+03 1 0.4 0.4 2 46.0662 45.6082 0.457992
8 100000 0.4 2 1e+04 1 0.4 0.4 2 68.7224 65.9314 2.79104
8 100000 0.4 2 1e+01 1 0.4 0 1 17.9471 14.3573 3.58985
8 100000 0.4 2 1e+02 1 0.4 0 1 35.7233 34.5284 1.19493
8 100000 0.4 2 1e+03 1 0.4 0 1 52.9747 52.7528 0.221956
8 100000 0.4 2 1e+04 1 0.4 0 1 73.0392 71.6492 1.38995
8 100000 0.4 2 1e+01 1 0.4 0 2 17.9471 16.0478 1.89929
8 100000 0.4 2 1e+02 1 0.4 0 2 35.7233 34.5784 1.14495
8 100000 0.4 2 1e+03 1 0.4 0 2 52.9747 52.7528 0.221956
8 100000 0.4 2 1e+04 1 0.4 0 2 73.0392 71.6492 1.38995
8 100000 0.4 2 1e+01 1 0 0.2 1 11.5977 11.195 0.402629
8 100000 0.4 2 1e+02 1 0 0.2 1 31.7683 31.6033 0.164996
8 100000 0.4 2 1e+03 1 0 0.2 1 54.5999 54.4732 0.126705
8 100000 0.4 2 1e+04 1 0 0.2 1 77.7504 77.6237 0.126738
8 100000 0.4 2 1e+01 1 0 0.2 2 11.4183 11.1054 0.312819
8 100000 0.4 2 1e+02 1 0 0.2 2 31.4674 31.4453 0.0221428
8 100000 0.4 2 1e+03 1 0 0.2 2 54.1354 54.0811 0.0543639
8 100000 0.4 2 1e+04 1 0 0.2 2 77.1193 77.0649 0.0543879
8 100000 0.4 2 1e+01 1 0 0.4 1 11.8783 11.0539 0.824384
8 100000 0.4 2 1e+02 1 0 0.4 1 32.182 31.7815 0.40056
8 100000 0.4 2 1e+03 1 0 0.4 1 55.0965 54.6692 0.427349
8 100000 0.4 2 1e+04 1 0 0.4 1 78.3304 77.903 0.427397
8 100000 0.4 2 1e+01 1 0 0.4 2 11.5898 10.8173 0.772497
8 100000 0.4 2 1e+02 1 0 0.4 2 31.5845 31.334 0.250473
8 100000 0.4 2 1e+03 1 0 0.4 2 54.17 53.885 0.285008
8 100000 0.4 2 1e+04 1 0 0.4 2 77.0706 76.7856 0.285033
8 100000 0.4 2 1e+01 1 0 0 1 11.3376 11.3195 0.0180203
8 100000 0.4 2 1e+02 1 0 0 1 31.5315 31.5227 0.00883221
8 100000 0.4 2 1e+03 1 0 0 1 54.281 54.2771 0.00385677
8 100000 0.4 2 1e+04 1 0 0 1 77.3482 77.3443 0.00388629
8 100000 0.4 2 1e+01 1 0 0 2 11.3376 11.2789 0.0586139
8 100000 0.4 2 1e+02 1 0 0 2 31.5315 31.5217 0.00983472
8 100000 0.4 2 1e+03 1 0 0 2 54.281 54.2771 0.00385677
8 100000 0.4 2 1e+04 1 0 0 2 77.3482 77.3443 0.00388629
8 100000 0 1 1e+01 0.4 0.2 0.2 1 0.366275 0.287646 0.0786285
8 100000 0 1 1e+02 0.4 0.2 0.2 1 1.70782 1.53475 0.173067
8 100000 0 1 1e+03 0.4 0.2 0.2 1 6.80914 6.44368 0.36546
8 100000 0 1 1e+04 0.4 0.2 0.2 1 25.9974 25.4939 0.503546
8 100000 0 1 1e+01 0.4 0.2 0.2 2 0.278065 0.251254 0.0268109
8 100000 0 1 1e+02 0.4 0.2 0.2 2 1.42389 1.40403 0.0198574
8 100000 0 1 1e+03 0.4 0.2 0.2 2 6.07321 6.07012 0.0030959
8 100000 0 1 1e+04 0.4 0.2 0.2 2 24.8973 24.7217 0.175625
8 100000 0 1 1e+01 0.4 0.2 0.4 1 0.414751 0.305096 0.109655
8 100000 0 1 1e+02 0.4 0.2 0.4 1 1.88873 1.59074 0.297987
8 100000 0 1 1e+03 0.4 0.2 0.4 1 7.36326 6.63046 0.732801
8 100000 0 1 1e+04 0.4 0.2 0.4 1 27.4251 25.88 1.54511
8 100000 0 1 1e+01 0.4 0.2 0.4 2 0.246518 0.242717 0.00380109
8 100000 0 1 1e+02 0.4 0.2 0.4 2 1.34 1.33954 0.0004612
8 100000 0 1 1e+03 0.4 0.2 0.4 2 5.94413 5.88334 0.0607896
8 100000 0 1 1e+04 0.4 0.2 0.4 2 25.2955 24.3356 0.959933
8 100000 0 1 1e+01 0.4 0.2 0 1 0.319495 0.267223 0.0522724
8 100000 0 1 1e+02 0.4 0.2 0 1 1.54978 1.45561 0.0941687
8 100000 0 1 1e+03 0.4 0.2 0 1 6.36849 6.2569 0.111591
8 100000 0 1 1e+04 0.4 0.2 0 1 25.1305 25.1078 0.0227031
8 100000 0 1 1e+01 0.4 0.2 0 2 0.319495 0.262851 0.0566444
8 100000 0 1 1e+02 0.4 0.2 0 2 1.54978 1.45884 0.0909313
8 100000 0 1 1e+03 0.4 0.2 0 2 6.36849 6.2569 0.111591
8 100000 0 1 1e+04 0.4 0.2 0 2 25.1305 25.1078 0.0227031
8 100000 0 1 1e+01 0.4 0.4 0.2 1 0.57371 0.428738 0.144972
8 100000 0 1 1e+02 0.4 0.4 0.2 1 2.28596 1.8043 0.481663
8 100000 0 1 1e+03 0.4 0.4 0.2 1 7.91001 7.11499 0.795026
8 100000 0 1 1e+04 0.4 0.4 0.2 1 27.0859 26.3666 0.719268
8 100000 0 1 1e+01 0.4 0.4 0.2 2 0.409939 0.281986 0.127954
8 100000 0 1 1e+02 0.4 0.4 0.2 2 1.73955 1.55798 0.181568
8 100000 0 1 1e+03 0.4 0.4 0.2 2 6.48371 6.34074 0.142967
8 100000 0 1 1e+04 0.4 0.4 0.2 2 24.8877 24.8114 0.0763018
8 100000 0 1 1e+01 0.4 0.4 0.4 1 0.658339 0.435647 0.222691
8 100000 0 1 1e+02 0.4 0.4 0.4 1 2.57869 1.92888 0.649809
8 100000 0 1 1e+03 0.4 0.4 0.4 1 8.74773 7.50211 1.24562
8 100000 0 1 1e+04 0.4 0.4 0.4 1 28.9847 27.1442 1.84051
8 100000 0 1 1e+01 0.4 0.4 0.4 2 0.33522 0.286338 0.048882
8 100000 0 1 1e+02 0.4 0.4 0.4 2 1.50432 1.42724 0.0770794
8 100000 0 1 1e+03 0.4 0.4 0.4 2 5.97099 5.95362 0.0173678
8 100000 0 1 1e+04 0.4 0.4 0.4 2 24.739 24.0339 0.705177
8 100000 0 1 1e+01 0.4 0.4 0 1 0.489082 0.329924 0.159159
8 100000 0 1 1e+02 0.4 0.4 0 1 2.00396 1.70755 0.296411
8 100000 0 1 1e+03 0.4 0.4 0 1 7.14366 6.72787 0.415793
8 100000 0 1 1e+04 0.4 0.4 0 1 25.6821 25.589 0.0930364
8 100000 0 1 1e+01 0.4 0.4 0 2 0.489082 0.348147 0.140935
8 100000 0 1 1e+02 0.4 0.4 0 2 2.00396 1.71079 0.293177
8 100000 0 1 1e+03 0.4 0.4 0 2 7.14366 6.72787 0.415793
8 100000 0 1 1e+04 0.4 0.4 0 2 25.6821 25.589 0.0930364
8 100000 0 1 1e+01 0.4 0 0.2 1 0.256501 0.255904 0.000597317
8 100000 0 1 1e+02 0.4 0 0.2 1 1.40952 1.39154 0.0179829
8 100000 0 1 1e+03 0.4 0 0.2 1 6.18262 6.10193 0.0806829
8 100000 0 1 1e+04 0.4 0 0.2 1 25.2669 24.9463 0.320523
8 100000 0 1 1e+01 0.4 0 0.2 2 0.256501 0.247968 0.00853299
8 100000 0 1 1e+02 0.4 0 0.2 2 1.40952 1.38665 0.0228784
8 100000 0 1 1e+03 0.4 0 0.2 2 6.18262 6.10193 0.0806829
8 100000 0 1 1e+04 0.4 0 0.2 2 25.2669 24.9463 0.320523
8 100000 0 1 1e+01 0.4 0 0.4 1 0.275157 0.244567 0.03059
8 100000 0 1 1e+02 0.4 0 0.4 1 1.46914 1.38363 0.0855084
8 100000 0 1 1e+03 0.4 0 0.4 1 6.4154 6.10193 0.313469
8 100000 0 1 1e+04 0.4 0 0.4 1 26.1916 24.9463 1.2453
8 100000 0 1 1e+01 0.4 0 0.4 2 0.275157 0.244567 0.03059
8 100000 0 1 1e+02 0.4 0 0.4 2 1.46914 1.39075 0.0783938
8 100000 0 1 1e+03 0.4 0 0.4 2 6.4154 6.10193 0.313469
8 100000 0 1 1e+04 0.4 0 0.4 2 26.1916 24.9463 1.2453
8 100000 0 1 1e+01 0.4 0 0 1 0.249102 0.246132 0.00297026
8 100000 0 1 1e+02 0.4 0 0 1 1.3886 1.3883 0.000305289
8 100000 0 1 1e+03 0.4 0 0 1 6.10193 6.10193 0
8 100000 0 1 1e+04 0.4 0 0 1 24.9463 24.9463 0
8 100000 0 1 1e+01 0.4 0 0 2 0.249102 0.249102 -4.33681e-17
8 100000 0 1 1e+02 0.4 0 0 2 1.3886 1.3886 0
8 100000 0 1 1e+03 0.4 0 0 2 6.10193 6.10193 0
8 100000 0 1 1e+04 0.4 0 0 2 24.9463 24.9463 0
8 100000 0 1 1e+01 0.7 0.2 0.2 1 3.36621 2.73776 0.628452
8 100000 0 1 1e+02 0.7 0.2 0.2 1 10.2557 9.6195 0.636216
8 100000 0 1 1e+03 0.7 0.2 0.2 1 23.6492 23.1934 0.455784
8 100000 0 1 1e+04 0.7 0.2 0.2 1 49.1541 49.0691 0.0849835
8 100000 0 1 1e+01 0.7 0.2 0.2 2 2.59041 2.37764 0.212777
8 100000 0 1 1e+02 0.7 0.2 0.2 2 8.6507 8.48911 0.161583
8 100000 0 1 1e+03 0.7 0.2 0.2 2 21.2641 21.2544 0.00969281
8 100000 0 1 1e+04 0.7 0.2 0.2 2 47.1909 46.8406 0.350283
8 100000 0 1 1e+01 0.7 0.2 0.4 1 3.79596 2.9912 0.804757
8 100000 0 1 1e+02 0.7 0.2 0.4 1 11.1684 10.2113 0.957126
8 100000 0 1 1e+03 0.7 0.2 0.4 1 25.0966 24.1629 0.933764
8 100000 0 1 1e+04 0.7 0.2 0.4 1 50.7109 50.1834 0.527455
8 100000 0 1 1e+01 0.7 0.2 0.4 2 2.26024 2.09967 0.160576
8 100000 0 1 1e+02 0.7 0.2 0.4 2 7.98617 7.9501 0.0360757
8 100000 0 1 1e+03 0.7 0.2 0.4 2 20.3545 20.2849 0.0696243
8 100000 0 1 1e+04 0.7 0.2 0.4 2 46.7742 45.7263 1.04782
8 100000 0 1 1e+01 0.7 0.2 0 1 2.96742 2.61618 0.351238
8 100000 0 1 1e+02 0.7 0.2 0 1 9.41118 9.02501 0.386171
8 100000 0 1 1e+03 0.7 0.2 0 1 22.3676 22.2239 0.143691
8 100000 0 1 1e+04 0.7 0.2 0 1 47.9836 47.9549 0.0286858
8 100000 0 1 1e+01 0.7 0.2 0 2 2.96742 2.38599 0.58143
8 100000 0 1 1e+02 0.7 0.2 0 2 9.41118 9.01668 0.394501
8 100000 0 1 1e+03 0.7 0.2 0 2 22.3676 22.2239 0.143691
8 100000 0 1 1e+04 0.7 0.2 0 2 47.9836 47.9549 0.0286858
8 100000 0 1 1e+01 0.7 0.4 0.2 1 5.70668 3.54247 2.16421
8 100000 0 1 1e+02 0.7 0.4 0.2 1 14.166 12.542 1.624
8 100000 0 1 1e+03 0.7 0.4 0.2 1 27.6038 26.6922 0.911632
8 100000 0 1 1e+04 0.7 0.4 0.2 1 51.2026 51.1086 0.0940355
8 100000 0 1 1e+01 0.7 0.4 0.2 2 4.17751 2.87079 1.30672
8 100000 0 1 1e+02 0.7 0.4 0.2 2 11.0041 10.2509 0.75318
8 100000 0 1 1e+03 0.7 0.4 0.2 2 23.0365 22.8325 0.20403
8 100000 0 1 1e+04 0.7 0.4 0.2 2 47.3888 46.8243 0.56449
8 100000 0 1 1e+01 0.7 0.4 0.4 1 6.48196 3.87702 2.60494
8 100000 0 1 1e+02 0.7 0.4 0.4 1 15.8107 13.7061 2.10461
8 100000 0 1 1e+03 0.7 0.4 0.4 1 30.0716 28.6221 1.44953
8 100000 0 1 1e+04 0.7 0.4 0.4 1 53.6475 53.2507 0.396799
8 100000 0 1 1e+01 0.7 0.4 0.4 2 3.42497 2.43177 0.993203
8 100000 0 1 1e+02 0.7 0.4 0.4 2 9.51945 9.03894 0.480514
8 100000 0 1 1e+03 0.7 0.4 0.4 2 20.9813 20.9026 0.0786836
8 100000 0 1 1e+04 0.7 0.4 0.4 2 46.0028 44.6822 1.32057
8 100000 0 1 1e+01 0.7 0.4 0 1 4.9421 3.31909 1.62301
8 100000 0 1 1e+02 0.7 0.4 0 1 12.5614 11.3645 1.19698
8 100000 0 1 1e+03 0.7 0.4 0 1 25.2521 24.7624 0.489794
8 100000 0 1 1e+04 0.7 0.4 0 1 49.1197 48.9664 0.153229
8 100000 0 1 1e+01 0.7 0.4 0 2 4.9421 3.66336 1.27873
8 100000 0 1 1e+02 0.7 0.4 0 2 12.5614 11.3055 1.25592
8 100000 0 1 1e+03 0.7 0.4 0 2 25.2521 24.7624 0.489794
8 100000 0 1 1e+04 0.7 0.4 0 2 49.1197 48.9664 0.153229
8 100000 0 1 1e+01 0.7 0 0.2 1 2.19751 2.14839 0.049119
8 100000 0 1 1e+02 0.7 0 0.2 1 8.27393 8.21385 0.0600765
8 100000 0 1 1e+03 0.7 0 0.2 1 21.3739 21.2766 0.0972851
8 100000 0 1 1e+04 0.7 0 0.2 1 47.738 47.5441 0.193944
8 100000 0 1 1e+01 0.7 0 0.2 2 2.19751 2.1402 0.0573055
8 100000 0 1 1e+02 0.7 0 0.2 2 8.27393 8.21598 0.0579506
8 100000 0 1 1e+03 0.7 0 0.2 2 21.3739 21.2766 0.0972851
8 100000 0 1 1e+04 0.7 0 0.2 2 47.738 47.5441 0.193944
8 100000 0 1 1e+01 0.7 0 0.4 1 2.27481 2.19751 0.0773026
8 100000 0 1 1e+02 0.7 0 0.4 1 8.42193 8.18007 0.241863
8 100000 0 1 1e+03 0.7 0 0.4 1 21.6677 21.2766 0.391054
8 100000 0 1 1e+04 0.7 0 0.4 1 48.3236 47.5441 0.779482
8 100000 0 1 1e+01 0.7 0 0.4 2 2.27481 2.14839 0.126422
8 100000 0 1 1e+02 0.7 0 0.4 2 8.42193 8.1889 0.233029
8 100000 0 1 1e+03 0.7 0 0.4 2 21.6677 21.2766 0.391054
8 100000 0 1 1e+04 0.7 0 0.4 2 48.3236 47.5441 0.779482
8 100000 0 1 1e+01 0.7 0 0 1 2.14839 2.14839 0
8 100000 0 1 1e+02 0.7 0 0 1 8.22268 8.22268 0
8 100000 0 1 1e+03 0.7 0 0 1 21.2766 21.2766 0
8 100000 0 1 1e+04 0.7 0 0 1 47.5441 47.5441 0
8 100000 0 1 1e+01 0.7 0 0 2 2.14839 2.14839 0
8 100000 0 1 1e+02 0.7 0 0 2 8.22268 8.22046 0.0022271
8 100000 0 1 1e+03 0.7 0 0 2 21.2766 21.2766 0
8 100000 0 1 1e+04 0.7 0 0 2 47.5441 47.5441 0
8 100000 0 1 1e+01 1 0.2 0.2 1 14.9884 13.9093 1.07908
8 100000 0 1 1e+02 1 0.2 0.2 1 34.7936 34.2237 0.569882
8 100000 0 1 1e+03 1 0.2 0.2 1 55.8154 55.7623 0.0531283
8 100000 0 1 1e+04 1 0.2 0.2 1 77.3958 77.1812 0.214619
8 100000 0 1 1e+01 1 0.2 0.2 2 12.1475 10.9742 1.17328
8 100000 0 1 1e+02 1 0.2 0.2 2 30.7539 30.6896 0.064286
8 100000 0 1 1e+03 1 0.2 0.2 2 51.911 51.7582 0.152769
8 100000 0 1 1e+04 1 0.2 0.2 2 75.3337 74.2739 1.0598
8 100000 0 1 1e+01 1 0.2 0.4 1 16.588 12.9985 3.58947
8 100000 0 1 1e+02 1 0.2 0.4 1 37.0264 35.8947 1.13177
8 100000 0 1 1e+03 1 0.2 0.4 1 58.0076 57.7643 0.243273
8 100000 0 1 1e+04 1 0.2 0.4 1 78.6919 78.6348 0.0570481
8 100000 0 1 1e+01 1 0.2 0.4 2 10.881 10.4697 0.411312
8 100000 0 1 1e+02 1 0.2 0.4 2 28.9655 28.8931 0.0724001
8 100000 0 1 1e+03 1 0.2 0.4 2 50.1961 49.7562 0.439884
8 100000 0 1 1e+04 1 0.2 0.4 2 74.5412 72.8203 1.72087
8 100000 0 1 1e+01 1 0.2 0 1 13.4969 11.8538 1.64311
8 100000 0 1 1e+02 1 0.2 0 1 32.7004 32.441 0.25945
8 100000 0 1 1e+03 1 0.2 0 1 53.7853 53.7603 0.0250095
8 100000 0 1 1e+04 1 0.2 0 1 76.2829 75.7276 0.555294
8 100000 0 1 1e+01 1 0.2 0 2 13.4969 12.1614 1.33548
8 100000 0 1 1e+02 1 0.2 0 2 32.7004 32.4695 0.23091
8 100000 0 1 1e+03 1 0.2 0 2 53.7853 53.7603 0.0250095
8 100000 0 1 1e+04 1 0.2 0 2 76.2829 75.7276 0.555294
8 100000 0 1 1e+01 1 0.4 0.2 1 20.2447 16.4756 3.76908
8 100000 0 1 1e+02 1 0.4 0.2 1 39.1912 37.8385 1.35268
8 100000 0 1 1e+03 1 0.4 0.2 1 56.8232 56.6111 0.212033
8 100000 0 1 1e+04 1 0.4 0.2 1 76.4527 75.3927 1.06004
8 100000 0 1 1e+01 1 0.4 0.2 2 15.5425 13.4516 2.09087
8 100000 0 1 1e+02 1 0.4 0.2 2 32.3159 31.677 0.638807
8 100000 0 1 1e+03 1 0.4 0.2 2 49.9823 49.6938 0.288477
8 100000 0 1 1e+04 1 0.4 0.2 2 72.5778 70.154 2.42375
8 100000 0 1 1e+01 1 0.4 0.4 1 22.6285 18.9284 3.7001
8 100000 0 1 1e+02 1 0.4 0.4 1 42.7572 40.9129 1.84427
8 100000 0 1 1e+03 1 0.4 0.4 1 60.4243 60.0698 0.354552
8 100000 0 1 1e+04 1 0.4 0.4 1 78.6421 78.012 0.630069
8 100000 0 1 1e+01 1 0.4 0.4 2 13.328 12.1687 1.15926
8 100000 0 1 1e+02 1 0.4 0.4 2 29.0354 28.679 0.356426
8 100000 0 1 1e+03 1 0.4 0.4 2 46.7422 46.2351 0.507067
8 100000 0 1 1e+04 1 0.4 0.4 2 70.8479 67.5347 3.31325
8 100000 0 1 1e+01 1 0.4 0 1 17.8609 14.3565 3.50439
8 100000 0 1 1e+02 1 0.4 0 1 35.706 34.8625 0.843456
8 100000 0 1 1e+03 1 0.4 0 1 53.3435 53.1525 0.19108
8 100000 0 1 1e+04 1 0.4 0 1 74.4409 72.7733 1.66753
8 100000 0 1 1e+01 1 0.4 0 2 17.8609 13.5156 4.34534
8 100000 0 1 1e+02 1 0.4 0 2 35.706 34.6404 1.06558
8 100000 0 1 1e+03 1 0.4 0 2 53.3435 53.1525 0.19108
8 100000 0 1 1e+04 1 0.4 0 2 74.4409 72.7733 1.66753
8 100000 0 1 1e+01 1 0 0.2 1 11.452 11.3093 0.142704
8 100000 0 1 1e+02 1 0 0.2 1 31.4742 31.3519 0.122316
