#1e3_noboost	1e6_noboost	1e3_boost	1e6_boost
0.59323	0.65495	0.90000	0.70000
0.59262	0.65493	0.90000	0.80000
0.59221	0.65495	0.80000	0.70000
0.59060	0.65494	0.70000	0.60000
0.59056	0.65495	0.80000	0.50000
0.58968	0.65491	0.90000	0.60000
0.58949	0.65494	0.80000	0.70000
0.58915	0.65492	0.70000	0.80000
0.58912	0.65493	0.60000	0.70000
0.58940	0.65494	0.50000	0.60000
0.59005	0.65494	0.60000	0.70000
0.58883	0.65495	0.70000	0.80000
0.58862	0.65494	0.80000	0.70000
0.58719	0.65493	0.70000	0.60000
0.58732	0.65493	0.60000	0.70000
0.58610	0.65491	0.70000	0.80000
0.58543	0.65490	0.60000	0.70000
0.58552	0.65488	0.50000	0.60000
0.58574	0.65487	0.40000	0.50000
0.58456	0.65485	0.50000	0.60000
0.58466	0.65485	0.60000	0.70000
0.58452	0.65482	0.70000	0.80000
0.58374	0.65482	0.60000	0.70000
0.58399	0.65484	0.70000	0.60000
0.58436	0.65485	0.80000	0.70000
0.58341	0.65487	0.70000	0.80000
0.58272	0.65486	0.60000	0.70000
0.58237	0.65484	0.70000	0.60000
0.58279	0.65485	0.80000	0.70000
0.58262	0.65484	0.70000	0.80000
0.58240	0.65487	0.60000	0.70000
0.58194	0.65486	0.50000	0.60000
0.58183	0.65487	0.60000	0.70000
0.58120	0.65489	0.70000	0.80000
0.58087	0.65488	0.60000	0.70000
0.57975	0.65488	0.50000	0.60000
0.57919	0.65489	0.40000	0.70000
0.57878	0.65488	0.50000	0.80000
0.57779	0.65490	0.60000	0.70000
0.57720	0.65491	0.70000	0.60000
0.57651	0.65490	0.80000	0.70000
0.57588	0.65489	0.70000	0.80000
0.57538	0.65488	0.60000	0.70000
0.57502	0.65487	0.50000	0.60000
0.57480	0.65487	0.60000	0.70000
0.57442	0.65486	0.70000	0.80000
0.57313	0.65487	0.60000	0.70000
0.57285	0.65488	0.50000	0.60000
0.57231	0.65487	0.60000	0.50000
0.57188	0.65486	0.70000	0.60000
0.57151	0.65488	0.60000	0.70000
0.57071	0.65489	0.50000	0.80000
0.56994	0.65491	0.60000	0.70000
0.57037	0.65491	0.70000	0.60000
0.56976	0.65490	0.60000	0.70000
0.56955	0.65493	0.50000	0.80000
0.56888	0.65496	0.60000	0.70000
0.56863	0.65496	0.70000	0.60000
0.56807	0.65495	0.80000	0.70000
0.56824	0.65497	0.90000	0.80000
0.56756	0.65497	0.80000	0.70000
0.56727	0.65495	0.70000	0.60000
0.56632	0.65498	0.60000	0.70000
0.56610	0.65498	0.70000	0.60000
0.56542	0.65499	0.80000	0.50000
0.56519	0.65497	0.70000	0.60000
0.56519	0.65497	0.60000	0.70000
0.56383	0.65498	0.50000	0.80000
0.56344	0.65495	0.60000	0.70000
0.56298	0.65494	0.70000	0.60000
0.56268	0.65492	0.60000	0.70000
0.56161	0.65492	0.50000	0.60000
0.56201	0.65495	0.60000	0.70000
0.56223	0.65493	0.70000	0.80000
0.56192	0.65492	0.60000	0.70000
0.56180	0.65492	0.50000	0.60000
0.56134	0.65494	0.60000	0.70000
0.55941	0.65494	0.70000	0.60000
0.55861	0.65494	0.80000	0.70000
0.55740	0.65494	0.70000	0.80000
0.55684	0.65497	0.60000	0.70000
0.55639	0.65497	0.50000	0.60000
0.55636	0.65497	0.60000	0.70000
0.55635	0.65498	0.50000	0.80000
0.55579	0.65498	0.40000	0.70000
0.55540	0.65500	0.50000	0.60000
0.55537	0.65502	0.60000	0.70000
0.55502	0.65502	0.70000	0.80000
0.55499	0.65500	0.60000	0.70000
0.55502	0.65497	0.50000	0.60000
0.55508	0.65499	0.60000	0.50000
0.55513	0.65498	0.70000	0.60000
0.55498	0.65499	0.80000	0.70000
0.55402	0.65501	0.70000	0.60000
0.55365	0.65502	0.60000	0.70000
0.55363	0.65503	0.50000	0.80000
0.55347	0.65502	0.60000	0.70000
0.55294	0.65501	0.70000	0.60000
0.55230	0.65501	0.60000	0.70000
0.55232	0.65501	0.70000	0.80000
0.55177	0.65501	0.80000	0.70000
0.55207	0.65502	0.90000	0.60000
0.55249	0.65504	0.80000	0.70000
0.55147	0.65501	0.70000	0.80000
0.55178	0.65501	0.60000	0.70000
0.55147	0.65500	0.70000	0.60000
0.55081	0.65501	0.60000	0.70000
0.55079	0.65503	0.50000	0.80000
0.55081	0.65504	0.40000	0.70000
0.55008	0.65500	0.50000	0.60000
0.54904	0.65500	0.60000	0.70000
0.55026	0.65499	0.70000	0.80000
0.55109	0.65499	0.60000	0.70000
0.55117	0.65498	0.50000	0.60000
0.55112	0.65498	0.60000	0.50000
0.55085	0.65497	0.50000	0.60000
0.55179	0.65499	0.40000	0.70000
0.55235	0.65499	0.50000	0.80000
0.55464	0.65501	0.60000	0.70000
0.55564	0.65504	0.70000	0.60000
0.55635	0.65503	0.80000	0.50000
0.55706	0.65505	0.70000	0.60000
0.55789	0.65504	0.60000	0.70000
0.55874	0.65506	0.50000	0.80000
0.55844	0.65503	0.60000	0.70000
0.55998	0.65505	0.70000	0.60000
0.56104	0.65508	0.60000	0.70000
0.56158	0.65510	0.70000	0.80000
0.56186	0.65509	0.80000	0.70000
0.56162	0.65507	0.70000	0.60000
0.56218	0.65508	0.60000	0.70000
0.56230	0.65510	0.50000	0.80000
0.56333	0.65510	0.60000	0.70000
0.56337	0.65511	0.70000	0.60000
0.56301	0.65510	0.80000	0.50000
0.56351	0.65511	0.70000	0.60000
0.56408	0.65512	0.60000	0.70000
0.56510	0.65510	0.50000	0.80000
0.56538	0.65510	0.60000	0.70000
0.56617	0.65513	0.50000	0.60000
0.56651	0.65512	0.40000	0.70000
0.56707	0.65511	0.50000	0.80000
0.56808	0.65512	0.60000	0.70000
0.56897	0.65511	0.70000	0.60000
0.56951	0.65513	0.60000	0.70000
0.57083	0.65510	0.70000	0.80000
0.57068	0.65512	0.80000	0.70000
0.57128	0.65513	0.70000	0.60000
0.57242	0.65513	0.60000	0.70000
0.57330	0.65515	0.70000	0.80000
0.57369	0.65515	0.60000	0.70000
0.57473	0.65515	0.70000	0.60000
0.57496	0.65514	0.80000	0.70000
0.57427	0.65514	0.90000	0.80000
0.57573	0.65512	0.80000	0.70000
0.57560	0.65511	0.70000	0.60000
0.57646	0.65513	0.80000	0.70000
0.57713	0.65514	0.70000	0.80000
0.57787	0.65518	0.60000	0.70000
0.57915	0.65517	0.70000	0.60000
0.57954	0.65519	0.80000	0.70000
0.58076	0.65519	0.70000	0.80000
0.58125	0.65520	0.60000	0.70000
0.58252	0.65519	0.70000	0.60000
0.58275	0.65518	0.60000	0.50000
0.58245	0.65520	0.50000	0.60000
0.58260	0.65519	0.60000	0.70000
0.58270	0.65522	0.70000	0.60000
0.58363	0.65522	0.80000	0.70000
0.58408	0.65521	0.70000	0.80000
0.58460	0.65523	0.60000	0.70000
0.58520	0.65523	0.70000	0.60000
0.58589	0.65523	0.60000	0.70000
0.58625	0.65522	0.70000	0.80000
0.58704	0.65522	0.80000	0.70000
0.58721	0.65521	0.90000	0.60000
0.58764	0.65521	0.80000	0.70000
0.58834	0.65519	0.90000	0.80000
0.58860	0.65518	0.90000	0.70000
0.58964	0.65520	0.80000	0.60000
0.59061	0.65518	0.90000	0.70000
0.59166	0.65518	0.80000	0.80000
0.59235	0.65516	0.70000	0.70000
0.59339	0.65517	0.80000	0.60000
0.59294	0.65514	0.70000	0.70000
0.59266	0.65515	0.60000	0.80000
0.59364	0.65511	0.70000	0.70000
0.59503	0.65510	0.80000	0.60000
0.59541	0.65509	0.70000	0.70000
0.59598	0.65510	0.60000	0.80000
0.59666	0.65511	0.50000	0.70000
0.59636	0.65513	0.40000	0.60000
0.59731	0.65513	0.50000	0.70000
0.59844	0.65515	0.40000	0.80000
0.59852	0.65517	0.50000	0.70000
0.59952	0.65516	0.60000	0.60000
0.60092	0.65516	0.50000	0.70000
0.60130	0.65515	0.40000	0.80000
0.60149	0.65514	0.50000	0.70000
0.60188	0.65515	0.60000	0.60000
0.60244	0.65517	0.50000	0.70000
0.60337	0.65519	0.60000	0.80000
0.60386	0.65521	0.70000	0.70000
0.60461	0.65519	0.80000	0.60000
0.60588	0.65520	0.70000	0.70000
0.60597	0.65520	0.60000	0.80000
0.60663	0.65519	0.50000	0.70000
0.60710	0.65520	0.60000	0.60000
0.60782	0.65522	0.50000	0.70000
0.60836	0.65522	0.40000	0.80000
0.60843	0.65520	0.50000	0.70000
0.60969	0.65523	0.40000	0.60000
0.61047	0.65525	0.30000	0.50000
0.61070	0.65519	0.40000	0.60000
0.61124	0.65519	0.50000	0.70000
0.61173	0.65521	0.40000	0.80000
0.61203	0.65523	0.50000	0.70000
0.61169	0.65522	0.60000	0.60000
0.61182	0.65525	0.70000	0.70000
0.61234	0.65526	0.60000	0.80000
0.61243	0.65527	0.50000	0.70000
0.61340	0.65526	0.40000	0.60000
0.61399	0.65524	0.50000	0.50000
0.61390	0.65523	0.60000	0.60000
0.61449	0.65525	0.50000	0.70000
0.61539	0.65525	0.40000	0.80000
0.61594	0.65527	0.50000	0.70000
0.61568	0.65526	0.60000	0.60000
0.61611	0.65525	0.50000	0.70000
0.61723	0.65527	0.40000	0.80000
0.61808	0.65527	0.50000	0.70000
0.61835	0.65529	0.40000	0.60000
0.61891	0.65526	0.50000	0.70000
0.62012	0.65526	0.60000	0.80000
0.62006	0.65528	0.70000	0.70000
0.62084	0.65528	0.60000	0.60000
0.62126	0.65527	0.70000	0.70000
0.62139	0.65526	0.80000	0.60000
0.62174	0.65529	0.70000	0.70000
0.62197	0.65532	0.60000	0.80000
0.62286	0.65532	0.70000	0.70000
0.62422	0.65531	0.80000	0.60000
0.62495	0.65530	0.70000	0.70000
0.62534	0.65527	0.60000	0.80000
0.62595	0.65529	0.50000	0.70000
0.62782	0.65527	0.40000	0.60000
0.62794	0.65528	0.50000	0.70000
0.62867	0.65527	0.40000	0.80000
0.62950	0.65521	0.50000	0.70000
0.63031	0.65524	0.60000	0.60000
0.63128	0.65522	0.70000	0.70000
0.63152	0.65524	0.60000	0.80000
0.63231	0.65524	0.50000	0.70000
0.63289	0.65523	0.60000	0.60000
0.63354	0.65523	0.50000	0.70000
0.63434	0.65520	0.40000	0.80000
0.63541	0.65521	0.50000	0.70000
0.63616	0.65524	0.60000	0.60000
0.63740	0.65525	0.70000	0.70000
0.63801	0.65525	0.60000	0.80000
0.63837	0.65527	0.50000	0.70000
0.63846	0.65525	0.60000	0.60000
0.63870	0.65528	0.70000	0.70000
0.63912	0.65529	0.80000	0.80000
0.63975	0.65528	0.70000	0.70000
0.64040	0.65530	0.60000	0.60000
0.64102	0.65530	0.50000	0.70000
0.64189	0.65533	0.60000	0.60000
0.64337	0.65532	0.70000	0.50000
0.64433	0.65531	0.60000	0.60000
0.64479	0.65532	0.70000	0.70000
0.64509	0.65532	0.80000	0.60000
0.64511	0.65532	0.70000	0.50000
0.64573	0.65531	0.60000	0.60000
0.64540	0.65530	0.70000	0.70000
0.64514	0.65528	0.80000	0.80000
0.64633	0.65528	0.70000	0.70000
0.64683	0.65526	0.60000	0.60000
0.64621	0.65525	0.70000	0.50000
0.64658	0.65524	0.80000	0.60000
0.64799	0.65524	0.70000	0.70000
0.64817	0.65526	0.80000	0.80000
0.64948	0.65529	0.70000	0.70000
0.64971	0.65530	0.60000	0.60000
0.65010	0.65529	0.70000	0.70000
0.65042	0.65530	0.80000	0.80000
0.65041	0.65532	0.90000	0.70000
0.65008	0.65534	0.80000	0.60000
0.65124	0.65535	0.70000	0.70000
0.65208	0.65536	0.80000	0.80000
0.65188	0.65538	0.90000	0.70000
0.65197	0.65538	0.80000	0.60000
0.65261	0.65538	0.70000	0.70000
0.65303	0.65540	0.60000	0.80000
0.65351	0.65542	0.70000	0.70000
0.65350	0.65543	0.80000	0.60000
0.65446	0.65544	0.70000	0.70000
0.65382	0.65541	0.60000	0.80000
0.65418	0.65540	0.70000	0.70000
0.65470	0.65538	0.80000	0.60000
0.65384	0.65538	0.70000	0.70000
0.65375	0.65539	0.60000	0.80000
0.65405	0.65538	0.50000	0.70000
0.65416	0.65537	0.60000	0.60000
0.65422	0.65536	0.70000	0.70000
0.65520	0.65534	0.80000	0.80000
0.65664	0.65536	0.70000	0.70000
0.65603	0.65537	0.60000	0.60000
0.65652	0.65537	0.50000	0.70000
0.65631	0.65538	0.40000	0.80000
0.65531	0.65537	0.50000	0.70000
0.65514	0.65538	0.60000	0.60000
0.65621	0.65536	0.70000	0.70000
0.65579	0.65537	0.60000	0.80000
0.65549	0.65539	0.70000	0.70000
0.65576	0.65540	0.60000	0.60000
0.65638	0.65542	0.50000	0.70000
0.65623	0.65543	0.60000	0.80000
0.65656	0.65544	0.70000	0.70000
0.65684	0.65545	0.60000	0.60000
0.65689	0.65546	0.50000	0.70000
0.65713	0.65547	0.60000	0.80000
0.65678	0.65548	0.70000	0.70000
0.65645	0.65546	0.80000	0.60000
0.65626	0.65546	0.70000	0.70000
0.65604	0.65546	0.60000	0.80000
0.65656	0.65548	0.70000	0.70000
0.65708	0.65548	0.60000	0.60000
0.65731	0.65547	0.50000	0.70000
0.65741	0.65545	0.40000	0.80000
0.65743	0.65543	0.50000	0.70000
0.65724	0.65543	0.60000	0.60000
0.65707	0.65543	0.50000	0.70000
0.65679	0.65545	0.40000	0.80000
0.65751	0.65547	0.50000	0.70000
0.65719	0.65550	0.40000	0.60000
0.65715	0.65547	0.30000	0.70000
0.65699	0.65546	0.20000	0.60000
0.65740	0.65547	0.30000	0.50000
0.65753	0.65548	0.40000	0.60000
0.65728	0.65548	0.50000	0.70000
0.65829	0.65547	0.60000	0.80000
0.65843	0.65546	0.50000	0.70000
0.65890	0.65547	0.60000	0.60000
0.65954	0.65547	0.70000	0.70000
0.66094	0.65545	0.80000	0.80000
0.66023	0.65546	0.70000	0.70000
0.66057	0.65547	0.60000	0.60000
0.66072	0.65546	0.70000	0.50000
0.66107	0.65546	0.80000	0.60000
0.66105	0.65547	0.70000	0.70000
0.66148	0.65547	0.80000	0.80000
0.66224	0.65546	0.90000	0.70000
0.66208	0.65548	0.80000	0.60000
0.66232	0.65548	0.70000	0.70000
0.66275	0.65549	0.60000	0.80000
0.66278	0.65551	0.70000	0.70000
0.66313	0.65553	0.60000	0.60000
0.66353	0.65553	0.50000	0.70000
0.66330	0.65552	0.60000	0.80000
0.66375	0.65553	0.70000	0.70000
0.66495	0.65553	0.80000	0.60000
0.66526	0.65553	0.70000	0.70000
0.66530	0.65553	0.60000	0.80000
0.66582	0.65555	0.70000	0.70000
0.66579	0.65555	0.80000	0.60000
0.66604	0.65555	0.70000	0.70000
0.66648	0.65556	0.60000	0.80000
0.66660	0.65557	0.70000	0.70000
0.66717	0.65556	0.80000	0.60000
0.66698	0.65555	0.70000	0.70000
0.66730	0.65553	0.60000	0.80000
0.66720	0.65553	0.50000	0.70000
0.66732	0.65555	0.60000	0.60000
0.66766	0.65555	0.70000	0.70000
0.66763	0.65558	0.60000	0.80000
0.66725	0.65560	0.50000	0.70000
0.66681	0.65559	0.40000	0.60000
0.66695	0.65558	0.50000	0.70000
0.66680	0.65556	0.60000	0.80000
0.66728	0.65554	0.70000	0.70000
0.66784	0.65554	0.60000	0.60000
0.66788	0.65554	0.50000	0.50000
0.66839	0.65554	0.60000	0.60000
0.66968	0.65551	0.70000	0.70000
0.66950	0.65551	0.60000	0.80000
0.67055	0.65550	0.70000	0.70000
0.67102	0.65551	0.80000	0.60000
0.67186	0.65551	0.70000	0.70000
0.67260	0.65550	0.60000	0.80000
0.67259	0.65549	0.70000	0.70000
0.67246	0.65550	0.60000	0.60000
0.67294	0.65551	0.50000	0.70000
0.67373	0.65552	0.40000	0.80000
0.67327	0.65555	0.50000	0.70000
0.67294	0.65557	0.40000	0.60000
0.67365	0.65558	0.50000	0.70000
0.67317	0.65562	0.60000	0.80000
0.67413	0.65562	0.70000	0.70000
0.67443	0.65561	0.80000	0.60000
0.67415	0.65561	0.70000	0.70000
0.67444	0.65559	0.60000	0.80000
0.67507	0.65558	0.70000	0.70000
0.67600	0.65558	0.80000	0.60000
0.67725	0.65558	0.70000	0.70000
0.67728	0.65558	0.60000	0.60000
0.67726	0.65558	0.70000	0.50000
0.67638	0.65559	0.60000	0.60000
0.67678	0.65559	0.50000	0.70000
0.67678	0.65560	0.40000	0.80000
0.67720	0.65561	0.50000	0.70000
0.67720	0.65563	0.60000	0.60000
0.67735	0.65564	0.50000	0.70000
0.67734	0.65564	0.40000	0.80000
0.67732	0.65562	0.50000	0.70000
0.67640	0.65563	0.40000	0.60000
0.67613	0.65561	0.50000	0.70000
0.67701	0.65560	0.60000	0.80000
0.67647	0.65561	0.70000	0.70000
0.67666	0.65559	0.60000	0.60000
0.67713	0.65560	0.70000	0.50000
0.67676	0.65561	0.80000	0.60000
0.67705	0.65562	0.70000	0.70000
0.67726	0.65563	0.60000	0.80000
0.67683	0.65562	0.50000	0.70000
0.67658	0.65563	0.60000	0.60000
0.67664	0.65563	0.70000	0.70000
0.67589	0.65564	0.60000	0.80000
0.67628	0.65566	0.50000	0.70000
0.67640	0.65564	0.60000	0.60000
0.67656	0.65563	0.50000	0.70000
0.67696	0.65562	0.40000	0.80000
0.67656	0.65565	0.50000	0.70000
0.67692	0.65566	0.60000	0.60000
0.67751	0.65566	0.70000	0.70000
0.67832	0.65567	0.80000	0.80000
0.67882	0.65567	0.70000	0.70000
0.67883	0.65569	0.80000	0.60000
0.67946	0.65570	0.70000	0.70000
0.68005	0.65571	0.60000	0.80000
0.68023	0.65570	0.70000	0.70000
0.68133	0.65571	0.80000	0.60000
0.68161	0.65571	0.70000	0.50000
0.68244	0.65573	0.60000	0.60000
0.68256	0.65571	0.50000	0.70000
0.68241	0.65573	0.40000	0.80000
0.68306	0.65570	0.50000	0.70000
0.68282	0.65572	0.40000	0.60000
0.68398	0.65574	0.50000	0.70000
0.68419	0.65576	0.60000	0.60000
0.68492	0.65578	0.70000	0.70000
0.68469	0.65580	0.60000	0.60000
0.68558	0.65581	0.70000	0.70000
0.68541	0.65580	0.80000	0.80000
0.68514	0.65578	0.70000	0.70000
0.68590	0.65577	0.60000	0.60000
0.68627	0.65576	0.70000	0.50000
0.68693	0.65577	0.60000	0.60000
0.68654	0.65579	0.70000	0.70000
0.68683	0.65579	0.80000	0.80000
0.68738	0.65580	0.70000	0.70000
0.68787	0.65579	0.60000	0.60000
0.68851	0.65579	0.50000	0.70000
0.68889	0.65578	0.60000	0.80000
0.68932	0.65578	0.70000	0.70000
0.68953	0.65580	0.60000	0.60000
0.68942	0.65582	0.50000	0.70000
0.68874	0.65584	0.60000	0.80000
0.68924	0.65585	0.70000	0.70000
0.68938	0.65584	0.60000	0.60000
0.68973	0.65584	0.50000	0.70000
0.68938	0.65586	0.60000	0.80000
0.68958	0.65589	0.70000	0.70000
0.69033	0.65588	0.80000	0.60000
0.69137	0.65586	0.90000	0.70000
0.69131	0.65585	0.80000	0.80000
0.69134	0.65585	0.70000	0.70000
0.69168	0.65587	0.60000	0.60000
0.69136	0.65587	0.70000	0.70000
0.69146	0.65586	0.80000	0.80000
0.69187	0.65585	0.90000	0.70000
0.69181	0.65584	0.80000	0.60000
0.69190	0.65586	0.70000	0.70000
0.69271	0.65586	0.80000	0.80000
0.69331	0.65587	0.90000	0.70000
0.69396	0.65588	0.80000	0.60000
0.69340	0.65590	0.70000	0.50000
0.69324	0.65591	0.80000	0.60000
0.69396	0.65591	0.70000	0.70000
0.69433	0.65592	0.80000	0.80000
0.69474	0.65590	0.70000	0.70000
0.69451	0.65591	0.60000	0.60000
0.69496	0.65588	0.70000	0.70000
0.69527	0.65587	0.60000	0.80000
0.69559	0.65591	0.50000	0.70000
0.69627	0.65591	0.60000	0.60000
0.69677	0.65591	0.70000	0.70000
0.69709	0.65588	0.80000	0.80000
0.69751	0.65591	0.70000	0.70000
0.69677	0.65592	0.60000	0.60000
0.69684	0.65595	0.70000	0.70000
0.69777	0.65594	0.60000	0.80000
0.69817	0.65596	0.50000	0.70000
0.69822	0.65595	0.40000	0.60000
0.69812	0.65595	0.50000	0.50000
0.69845	0.65597	0.60000	0.60000
0.69802	0.65596	0.70000	0.70000
0.69795	0.65595	0.60000	0.80000
0.69824	0.65593	0.70000	0.70000
0.69848	0.65591	0.60000	0.60000
0.69772	0.65589	0.50000	0.70000
0.69738	0.65591	0.40000	0.80000
0.69755	0.65592	0.50000	0.70000
0.69745	0.65594	0.60000	0.60000
0.69761	0.65592	0.50000	0.70000
0.69761	0.65594	0.40000	0.80000
0.69752	0.65595	0.30000	0.70000
0.69777	0.65595	0.40000	0.60000
0.69829	0.65598	0.50000	0.70000
0.69894	0.65599	0.40000	0.60000
0.69872	0.65599	0.50000	0.70000
0.69836	0.65595	0.60000	0.80000
0.69869	0.65594	0.50000	0.70000
0.69879	0.65593	0.40000	0.60000
0.69785	0.65595	0.50000	0.70000
0.69827	0.65593	0.60000	0.80000
0.69829	0.65592	0.50000	0.70000
0.69860	0.65593	0.40000	0.60000
0.69828	0.65595	0.50000	0.50000
0.69818	0.65596	0.60000	0.60000
0.69785	0.65594	0.70000	0.70000
0.69792	0.65596	0.80000	0.80000
0.69811	0.65596	0.90000	0.70000
0.69737	0.65597	0.80000	0.60000
0.69764	0.65598	0.70000	0.70000
0.69803	0.65597	0.80000	0.80000
0.69797	0.65595	0.90000	0.70000
0.69804	0.65595	0.80000	0.60000
0.69822	0.65596	0.70000	0.70000
0.69857	0.65598	0.80000	0.80000
0.69834	0.65597	0.70000	0.70000
0.69824	0.65599	0.60000	0.60000
0.69837	0.65599	0.70000	0.50000
0.69835	0.65600	0.80000	0.60000
0.69833	0.65596	0.90000	0.70000
0.69862	0.65597	0.80000	0.80000
0.69831	0.65599	0.70000	0.70000
0.69816	0.65598	0.60000	0.60000
0.69898	0.65597	0.70000	0.70000
0.69866	0.65598	0.80000	0.80000
0.69915	0.65599	0.70000	0.70000
0.69946	0.65598	0.60000	0.60000
0.69988	0.65597	0.50000	0.70000
0.70111	0.65597	0.60000	0.80000
0.70166	0.65598	0.70000	0.70000
0.70147	0.65596	0.60000	0.60000
0.70172	0.65595	0.50000	0.70000
0.70262	0.65595	0.60000	0.80000
0.70324	0.65594	0.70000	0.70000
0.70334	0.65595	0.60000	0.60000
0.70377	0.65597	0.70000	0.50000
0.70317	0.65597	0.80000	0.60000
0.70342	0.65595	0.70000	0.70000
0.70457	0.65596	0.60000	0.80000
0.70492	0.65597	0.70000	0.70000
0.70459	0.65598	0.80000	0.60000
0.70442	0.65602	0.90000	0.70000
0.70471	0.65601	0.80000	0.80000
0.70391	0.65602	0.70000	0.70000
0.70374	0.65603	0.60000	0.60000
0.70429	0.65602	0.50000	0.70000
0.70451	0.65600	0.60000	0.80000
0.70575	0.65599	0.70000	0.70000
0.70617	0.65601	0.60000	0.60000
0.70676	0.65603	0.50000	0.50000
0.70767	0.65600	0.60000	0.60000
0.70774	0.65601	0.50000	0.70000
0.70819	0.65600	0.40000	0.80000
0.70865	0.65597	0.50000	0.70000
0.70918	0.65598	0.60000	0.60000
0.71071	0.65599	0.70000	0.70000
0.71154	0.65601	0.60000	0.80000
0.71132	0.65604	0.50000	0.70000
0.71187	0.65606	0.60000	0.60000
0.71259	0.65608	0.70000	0.70000
0.71306	0.65609	0.60000	0.80000
0.71223	0.65608	0.70000	0.70000
0.71295	0.65605	0.80000	0.60000
0.71366	0.65606	0.70000	0.70000
0.71357	0.65608	0.60000	0.60000
0.71405	0.65608	0.50000	0.70000
0.71362	0.65609	0.60000	0.80000
0.71394	0.65608	0.70000	0.70000
0.71398	0.65610	0.80000	0.60000
0.71474	0.65610	0.70000	0.70000
0.71445	0.65607	0.60000	0.80000
0.71500	0.65606	0.70000	0.70000
0.71484	0.65607	0.60000	0.60000
0.71493	0.65608	0.70000	0.70000
0.71520	0.65610	0.80000	0.80000
0.71594	0.65616	0.70000	0.70000
0.71695	0.65616	0.60000	0.60000
0.71697	0.65618	0.70000	0.70000
0.71687	0.65616	0.80000	0.80000
0.71678	0.65616	0.70000	0.70000
0.71785	0.65616	0.60000	0.60000
0.71836	0.65616	0.70000	0.50000
0.71887	0.65617	0.80000	0.60000
0.71982	0.65619	0.70000	0.70000
0.71924	0.65619	0.80000	0.80000
0.71940	0.65619	0.70000	0.70000
0.71930	0.65620	0.60000	0.60000
0.71990	0.65623	0.70000	0.70000
0.72015	0.65623	0.80000	0.80000
0.72031	0.65621	0.70000	0.70000
0.72094	0.65620	0.60000	0.60000
0.72148	0.65620	0.70000	0.70000
0.72193	0.65617	0.60000	0.80000
0.72204	0.65616	0.50000	0.70000
0.72137	0.65619	0.60000	0.60000
0.72211	0.65618	0.70000	0.50000
0.72192	0.65619	0.80000	0.60000
0.72214	0.65620	0.70000	0.70000
0.72243	0.65619	0.60000	0.80000
0.72310	0.65619	0.70000	0.70000
0.72395	0.65619	0.60000	0.60000
0.72414	0.65621	0.70000	0.70000
0.72365	0.65620	0.80000	0.80000
0.72417	0.65620	0.70000	0.70000
0.72442	0.65619	0.60000	0.60000
0.72379	0.65618	0.50000	0.70000
0.72365	0.65619	0.60000	0.80000
0.72272	0.65619	0.70000	0.70000
0.72299	0.65621	0.60000	0.60000
0.72284	0.65622	0.70000	0.70000
0.72284	0.65622	0.80000	0.80000
0.72329	0.65622	0.70000	0.70000
0.72302	0.65622	0.60000	0.60000
0.72362	0.65620	0.50000	0.70000
0.72410	0.65620	0.60000	0.80000
0.72348	0.65619	0.70000	0.70000
0.72346	0.65619	0.60000	0.60000
0.72427	0.65621	0.50000	0.70000
0.72540	0.65622	0.60000	0.60000
0.72614	0.65623	0.70000	0.50000
0.72685	0.65623	0.80000	0.60000
0.72787	0.65622	0.70000	0.70000
0.72824	0.65618	0.60000	0.80000
0.72863	0.65620	0.50000	0.70000
0.72873	0.65618	0.60000	0.60000
0.72807	0.65619	0.70000	0.70000
0.72814	0.65618	0.80000	0.60000
0.72833	0.65616	0.70000	0.50000
0.72939	0.65615	0.60000	0.60000
0.72985	0.65615	0.50000	0.70000
0.72964	0.65616	0.60000	0.60000
0.72933	0.65616	0.70000	0.70000
0.72871	0.65612	0.60000	0.80000
0.72842	0.65612	0.50000	0.70000
0.72778	0.65613	0.60000	0.60000
0.72799	0.65615	0.70000	0.70000
0.72836	0.65616	0.60000	0.80000
0.72762	0.65617	0.50000	0.70000
0.72886	0.65615	0.40000	0.60000
0.72938	0.65615	0.50000	0.70000
0.72951	0.65617	0.60000	0.80000
0.72951	0.65617	0.50000	0.70000
0.72993	0.65616	0.40000	0.60000
0.73011	0.65615	0.50000	0.70000
0.73031	0.65615	0.60000	0.80000
0.73034	0.65616	0.70000	0.70000
0.73037	0.65616	0.60000	0.60000
0.73169	0.65616	0.70000	0.70000
0.73117	0.65616	0.80000	0.80000
0.73179	0.65618	0.70000	0.70000
0.73263	0.65617	0.60000	0.60000
0.73251	0.65618	0.50000	0.70000
0.73350	0.65621	0.60000	0.60000
0.73381	0.65619	0.70000	0.50000
0.73411	0.65620	0.80000	0.60000
0.73494	0.65619	0.70000	0.70000
0.73532	0.65617	0.60000	0.80000
0.73608	0.65616	0.70000	0.70000
0.73561	0.65619	0.80000	0.60000
0.73586	0.65619	0.70000	0.70000
0.73561	0.65619	0.60000	0.60000
0.73567	0.65618	0.70000	0.70000
0.73609	0.65619	0.80000	0.80000
0.73735	0.65619	0.90000	0.70000
0.73708	0.65616	0.80000	0.60000
0.73785	0.65615	0.90000	0.50000
0.73764	0.65618	0.90000	0.60000
0.73845	0.65618	0.90000	0.70000
0.73952	0.65618	0.90000	0.80000
0.73978	0.65619	0.90000	0.70000
0.74038	0.65618	0.90000	0.60000
0.74050	0.65618	0.90000	0.50000
0.74121	0.65618	0.90000	0.60000
